_start,_stop,_time,_value,_field,_measurement,deviceName
2024-03-02T14:32:08.854677718Z,2024-03-09T14:32:08.854677718Z,2024-03-08T07:30:00Z,23.26666667,temperature,iaq-data,AM307-Sensor_2
2024-03-02T14:32:08.854677718Z,2024-03-09T14:32:08.854677718Z,2024-03-08T08:00:00Z,23.23333333,temperature,iaq-data,AM307-Sensor_2
2024-03-02T14:32:08.854677718Z,2024-03-09T14:32:08.854677718Z,2024-03-08T08:30:00Z,23.3,temperature,iaq-data,AM307-Sensor_2
2024-03-02T14:32:08.854677718Z,2024-03-09T14:32:08.854677718Z,2024-03-08T09:00:00Z,23.33333333,temperature,iaq-data,AM307-Sensor_2
2024-03-02T14:32:08.854677718Z,2024-03-09T14:32:08.854677718Z,2024-03-08T09:30:00Z,23.35,temperature,iaq-data,AM307-Sensor_2
2024-03-02T14:32:08.854677718Z,2024-03-09T14:32:08.854677718Z,2024-03-08T10:00:00Z,23.25,temperature,iaq-data,AM307-Sensor_2
2024-03-02T14:32:08.854677718Z,2024-03-09T14:32:08.854677718Z,2024-03-09T14:30:00Z,23.9,temperature,iaq-data,AM307-Sensor_2
2024-03-02T14:32:08.854677718Z,2024-03-09T14:32:08.854677718Z,2024-03-05T08:00:00Z,872,carbon dioxide,iaq-data,AM319-Sensor_1
2024-03-02T14:32:08.854677718Z,2024-03-09T14:32:08.854677718Z,2024-03-05T14:30:00Z,707,carbon dioxide,iaq-data,AM319-Sensor_1
2024-03-02T14:32:08.854677718Z,2024-03-09T14:32:08.854677718Z,2024-03-05T15:00:00Z,707.6666667,carbon dioxide,iaq-data,AM319-Sensor_1
2024-03-02T14:32:08.854677718Z,2024-03-09T14:32:08.854677718Z,2024-03-05T15:30:00Z,699,carbon dioxide,iaq-data,AM319-Sensor_1
2024-03-02T14:32:08.854677718Z,2024-03-09T14:32:08.854677718Z,2024-03-06T02:00:00Z,678,carbon dioxide,iaq-data,AM319-Sensor_1
2024-03-02T14:32:08.854677718Z,2024-03-09T14:32:08.854677718Z,2024-03-06T02:30:00Z,681,carbon dioxide,iaq-data,AM319-Sensor_1
2024-03-02T14:32:08.854677718Z,2024-03-09T14:32:08.854677718Z,2024-03-06T05:00:00Z,1339,carbon dioxide,iaq-data,AM319-Sensor_1
2024-03-02T14:32:08.854677718Z,2024-03-09T14:32:08.854677718Z,2024-03-06T05:30:00Z,1332.666667,carbon dioxide,iaq-data,AM319-Sensor_1
2024-03-02T14:32:08.854677718Z,2024-03-09T14:32:08.854677718Z,2024-03-06T06:00:00Z,1225,carbon dioxide,iaq-data,AM319-Sensor_1
2024-03-02T14:32:08.854677718Z,2024-03-09T14:32:08.854677718Z,2024-03-06T06:30:00Z,1114.666667,carbon dioxide,iaq-data,AM319-Sensor_1
2024-03-02T14:32:08.854677718Z,2024-03-09T14:32:08.854677718Z,2024-03-06T07:30:00Z,993,carbon dioxide,iaq-data,AM319-Sensor_1
2024-03-02T14:32:08.854677718Z,2024-03-09T14:32:08.854677718Z,2024-03-06T08:00:00Z,977,carbon dioxide,iaq-data,AM319-Sensor_1
2024-03-02T14:32:08.854677718Z,2024-03-09T14:32:08.854677718Z,2024-03-06T08:30:00Z,943,carbon dioxide,iaq-data,AM319-Sensor_1
2024-03-02T14:32:08.854677718Z,2024-03-09T14:32:08.854677718Z,2024-03-06T09:00:00Z,930.6666667,carbon dioxide,iaq-data,AM319-Sensor_1
2024-03-02T14:32:08.854677718Z,2024-03-09T14:32:08.854677718Z,2024-03-06T09:30:00Z,909.3333333,carbon dioxide,iaq-data,AM319-Sensor_1
2024-03-02T14:32:08.854677718Z,2024-03-09T14:32:08.854677718Z,2024-03-06T10:00:00Z,899.6666667,carbon dioxide,iaq-data,AM319-Sensor_1
2024-03-02T14:32:08.854677718Z,2024-03-09T14:32:08.854677718Z,2024-03-06T10:30:00Z,892,carbon dioxide,iaq-data,AM319-Sensor_1
2024-03-02T14:32:08.854677718Z,2024-03-09T14:32:08.854677718Z,2024-03-07T01:30:00Z,662,carbon dioxide,iaq-data,AM319-Sensor_1
2024-03-02T14:32:08.854677718Z,2024-03-09T14:32:08.854677718Z,2024-03-07T02:00:00Z,657.6666667,carbon dioxide,iaq-data,AM319-Sensor_1
2024-03-02T14:32:08.854677718Z,2024-03-09T14:32:08.854677718Z,2024-03-07T02:30:00Z,656,carbon dioxide,iaq-data,AM319-Sensor_1
2024-03-02T14:32:08.854677718Z,2024-03-09T14:32:08.854677718Z,2024-03-07T03:00:00Z,716.3333333,carbon dioxide,iaq-data,AM319-Sensor_1
2024-03-02T14:32:08.854677718Z,2024-03-09T14:32:08.854677718Z,2024-03-07T03:30:00Z,771,carbon dioxide,iaq-data,AM319-Sensor_1
2024-03-02T14:32:08.854677718Z,2024-03-09T14:32:08.854677718Z,2024-03-07T04:00:00Z,828.6666667,carbon dioxide,iaq-data,AM319-Sensor_1
2024-03-02T14:32:08.854677718Z,2024-03-09T14:32:08.854677718Z,2024-03-07T04:30:00Z,870.6666667,carbon dioxide,iaq-data,AM319-Sensor_1
2024-03-02T14:32:08.854677718Z,2024-03-09T14:32:08.854677718Z,2024-03-07T05:00:00Z,880.6666667,carbon dioxide,iaq-data,AM319-Sensor_1
2024-03-02T14:32:08.854677718Z,2024-03-09T14:32:08.854677718Z,2024-03-07T05:30:00Z,903,carbon dioxide,iaq-data,AM319-Sensor_1
2024-03-02T14:32:08.854677718Z,2024-03-09T14:32:08.854677718Z,2024-03-07T06:00:00Z,922,carbon dioxide,iaq-data,AM319-Sensor_1
2024-03-02T14:32:08.854677718Z,2024-03-09T14:32:08.854677718Z,2024-03-07T06:30:00Z,915.5,carbon dioxide,iaq-data,AM319-Sensor_1
2024-03-02T14:32:08.854677718Z,2024-03-09T14:32:08.854677718Z,2024-03-07T09:30:00Z,831,carbon dioxide,iaq-data,AM319-Sensor_1
2024-03-02T14:32:08.854677718Z,2024-03-09T14:32:08.854677718Z,2024-03-07T10:00:00Z,825.5,carbon dioxide,iaq-data,AM319-Sensor_1
2024-03-02T14:32:08.854677718Z,2024-03-09T14:32:08.854677718Z,2024-03-08T04:30:00Z,971,carbon dioxide,iaq-data,AM319-Sensor_1
2024-03-02T14:32:08.854677718Z,2024-03-09T14:32:08.854677718Z,2024-03-08T05:00:00Z,994,carbon dioxide,iaq-data,AM319-Sensor_1
2024-03-02T14:32:08.854677718Z,2024-03-09T14:32:08.854677718Z,2024-03-08T05:30:00Z,962,carbon dioxide,iaq-data,AM319-Sensor_1
2024-03-02T14:32:08.854677718Z,2024-03-09T14:32:08.854677718Z,2024-03-08T06:00:00Z,914.6666667,carbon dioxide,iaq-data,AM319-Sensor_1
2024-03-02T14:32:08.854677718Z,2024-03-09T14:32:08.854677718Z,2024-03-08T06:30:00Z,866.3333333,carbon dioxide,iaq-data,AM319-Sensor_1
2024-03-02T14:32:08.854677718Z,2024-03-09T14:32:08.854677718Z,2024-03-08T07:00:00Z,823.3333333,carbon dioxide,iaq-data,AM319-Sensor_1
2024-03-02T14:32:08.854677718Z,2024-03-09T14:32:08.854677718Z,2024-03-08T07:30:00Z,817,carbon dioxide,iaq-data,AM319-Sensor_1
2024-03-02T14:32:08.854677718Z,2024-03-09T14:32:08.854677718Z,2024-03-08T08:00:00Z,807.6666667,carbon dioxide,iaq-data,AM319-Sensor_1
2024-03-02T14:32:08.854677718Z,2024-03-09T14:32:08.854677718Z,2024-03-08T08:30:00Z,806,carbon dioxide,iaq-data,AM319-Sensor_1
2024-03-02T14:32:08.854677718Z,2024-03-09T14:32:08.854677718Z,2024-03-08T09:00:00Z,808.3333333,carbon dioxide,iaq-data,AM319-Sensor_1
2024-03-02T14:32:08.854677718Z,2024-03-09T14:32:08.854677718Z,2024-03-08T09:30:00Z,806.5,carbon dioxide,iaq-data,AM319-Sensor_1
2024-03-02T14:32:08.854677718Z,2024-03-09T14:32:08.854677718Z,2024-03-08T10:00:00Z,797,carbon dioxide,iaq-data,AM319-Sensor_1
2024-03-02T14:32:08.854677718Z,2024-03-09T14:32:08.854677718Z,2024-03-09T14:30:00Z,524,carbon dioxide,iaq-data,AM319-Sensor_1
2024-03-02T14:32:08.854677718Z,2024-03-09T14:32:08.854677718Z,2024-03-05T08:00:00Z,78.5,humidity,iaq-data,AM319-Sensor_1
2024-03-02T14:32:08.854677718Z,2024-03-09T14:32:08.854677718Z,2024-03-05T14:30:00Z,80.5,humidity,iaq-data,AM319-Sensor_1
2024-03-02T14:32:08.854677718Z,2024-03-09T14:32:08.854677718Z,2024-03-05T15:00:00Z,79.83333333,humidity,iaq-data,AM319-Sensor_1
2024-03-02T14:32:08.854677718Z,2024-03-09T14:32:08.854677718Z,2024-03-05T15:30:00Z,80,humidity,iaq-data,AM319-Sensor_1
2024-03-02T14:32:08.854677718Z,2024-03-09T14:32:08.854677718Z,2024-03-06T02:00:00Z,80.75,humidity,iaq-data,AM319-Sensor_1
2024-03-02T14:32:08.854677718Z,2024-03-09T14:32:08.854677718Z,2024-03-06T02:30:00Z,80.5,humidity,iaq-data,AM319-Sensor_1
2024-03-02T14:32:08.854677718Z,2024-03-09T14:32:08.854677718Z,2024-03-06T05:00:00Z,78,humidity,iaq-data,AM319-Sensor_1
2024-03-02T14:32:08.854677718Z,2024-03-09T14:32:08.854677718Z,2024-03-06T05:30:00Z,77.5,humidity,iaq-data,AM319-Sensor_1
2024-03-02T14:32:08.854677718Z,2024-03-09T14:32:08.854677718Z,2024-03-06T06:00:00Z,78.25,humidity,iaq-data,AM319-Sensor_1
2024-03-02T14:32:08.854677718Z,2024-03-09T14:32:08.854677718Z,2024-03-06T06:30:00Z,78.16666667,humidity,iaq-data,AM319-Sensor_1
2024-03-02T14:32:08.854677718Z,2024-03-09T14:32:08.854677718Z,2024-03-06T07:30:00Z,78.5,humidity,iaq-data,AM319-Sensor_1
2024-03-02T14:32:08.854677718Z,2024-03-09T14:32:08.854677718Z,2024-03-06T08:00:00Z,78.66666667,humidity,iaq-data,AM319-Sensor_1
2024-03-02T14:32:08.854677718Z,2024-03-09T14:32:08.854677718Z,2024-03-06T08:30:00Z,78.83333333,humidity,iaq-data,AM319-Sensor_1
2024-03-02T14:32:08.854677718Z,2024-03-09T14:32:08.854677718Z,2024-03-06T09:00:00Z,78.5,humidity,iaq-data,AM319-Sensor_1
2024-03-02T14:32:08.854677718Z,2024-03-09T14:32:08.854677718Z,2024-03-06T09:30:00Z,78.83333333,humidity,iaq-data,AM319-Sensor_1
2024-03-02T14:32:08.854677718Z,2024-03-09T14:32:08.854677718Z,2024-03-06T10:00:00Z,79.16666667,humidity,iaq-data,AM319-Sensor_1
2024-03-02T14:32:08.854677718Z,2024-03-09T14:32:08.854677718Z,2024-03-06T10:30:00Z,79.16666667,humidity,iaq-data,AM319-Sensor_1
2024-03-02T14:32:08.854677718Z,2024-03-09T14:32:08.854677718Z,2024-03-07T01:30:00Z,79.16666667,humidity,iaq-data,AM319-Sensor_1
2024-03-02T14:32:08.854677718Z,2024-03-09T14:32:08.854677718Z,2024-03-07T02:00:00Z,79.83333333,humidity,iaq-data,AM319-Sensor_1
2024-03-02T14:32:08.854677718Z,2024-03-09T14:32:08.854677718Z,2024-03-07T02:30:00Z,80,humidity,iaq-data,AM319-Sensor_1
2024-03-02T14:32:08.854677718Z,2024-03-09T14:32:08.854677718Z,2024-03-07T03:00:00Z,80,humidity,iaq-data,AM319-Sensor_1
2024-03-02T14:32:08.854677718Z,2024-03-09T14:32:08.854677718Z,2024-03-07T03:30:00Z,79.66666667,humidity,iaq-data,AM319-Sensor_1
2024-03-02T14:32:08.854677718Z,2024-03-09T14:32:08.854677718Z,2024-03-07T04:00:00Z,80,humidity,iaq-data,AM319-Sensor_1
2024-03-02T14:32:08.854677718Z,2024-03-09T14:32:08.854677718Z,2024-03-07T04:30:00Z,79.33333333,humidity,iaq-data,AM319-Sensor_1
2024-03-02T14:32:08.854677718Z,2024-03-09T14:32:08.854677718Z,2024-03-07T05:00:00Z,79.16666667,humidity,iaq-data,AM319-Sensor_1
2024-03-02T14:32:08.854677718Z,2024-03-09T14:32:08.854677718Z,2024-03-07T05:30:00Z,79,humidity,iaq-data,AM319-Sensor_1
2024-03-02T14:32:08.854677718Z,2024-03-09T14:32:08.854677718Z,2024-03-07T06:00:00Z,78.33333333,humidity,iaq-data,AM319-Sensor_1
2024-03-02T14:32:08.854677718Z,2024-03-09T14:32:08.854677718Z,2024-03-07T06:30:00Z,78,humidity,iaq-data,AM319-Sensor_1
2024-03-02T14:32:08.854677718Z,2024-03-09T14:32:08.854677718Z,2024-03-07T09:30:00Z,79.5,humidity,iaq-data,AM319-Sensor_1
2024-03-02T14:32:08.854677718Z,2024-03-09T14:32:08.854677718Z,2024-03-07T10:00:00Z,80,humidity,iaq-data,AM319-Sensor_1
2024-03-02T14:32:08.854677718Z,2024-03-09T14:32:08.854677718Z,2024-03-08T04:30:00Z,78.75,humidity,iaq-data,AM319-Sensor_1
2024-03-02T14:32:08.854677718Z,2024-03-09T14:32:08.854677718Z,2024-03-08T05:00:00Z,79,humidity,iaq-data,AM319-Sensor_1
2024-03-02T14:32:08.854677718Z,2024-03-09T14:32:08.854677718Z,2024-03-08T05:30:00Z,79.5,humidity,iaq-data,AM319-Sensor_1
2024-03-02T14:32:08.854677718Z,2024-03-09T14:32:08.854677718Z,2024-03-08T06:00:00Z,79,humidity,iaq-data,AM319-Sensor_1
2024-03-02T14:32:08.854677718Z,2024-03-09T14:32:08.854677718Z,2024-03-08T06:30:00Z,78.83333333,humidity,iaq-data,AM319-Sensor_1
2024-03-02T14:32:08.854677718Z,2024-03-09T14:32:08.854677718Z,2024-03-08T07:00:00Z,78.66666667,humidity,iaq-data,AM319-Sensor_1
2024-03-02T14:32:08.854677718Z,2024-03-09T14:32:08.854677718Z,2024-03-08T07:30:00Z,78.66666667,humidity,iaq-data,AM319-Sensor_1
2024-03-02T14:32:08.854677718Z,2024-03-09T14:32:08.854677718Z,2024-03-08T08:00:00Z,78.83333333,humidity,iaq-data,AM319-Sensor_1
2024-03-02T14:32:08.854677718Z,2024-03-09T14:32:08.854677718Z,2024-03-08T08:30:00Z,79.83333333,humidity,iaq-data,AM319-Sensor_1
2024-03-02T14:32:08.854677718Z,2024-03-09T14:32:08.854677718Z,2024-03-08T09:00:00Z,79.66666667,humidity,iaq-data,AM319-Sensor_1
2024-03-02T14:32:08.854677718Z,2024-03-09T14:32:08.854677718Z,2024-03-08T09:30:00Z,80,humidity,iaq-data,AM319-Sensor_1
2024-03-02T14:32:08.854677718Z,2024-03-09T14:32:08.854677718Z,2024-03-08T10:00:00Z,80.5,humidity,iaq-data,AM319-Sensor_1
2024-03-02T14:32:08.854677718Z,2024-03-09T14:32:08.854677718Z,2024-03-09T14:30:00Z,80,humidity,iaq-data,AM319-Sensor_1
2024-03-02T14:32:08.854677718Z,2024-03-09T14:32:08.854677718Z,2024-03-05T08:00:00Z,23.2,temperature,iaq-data,AM319-Sensor_1
2024-03-02T14:32:08.854677718Z,2024-03-09T14:32:08.854677718Z,2024-03-05T14:30:00Z,23.05,temperature,iaq-data,AM319-Sensor_1
2024-03-02T14:32:08.854677718Z,2024-03-09T14:32:08.854677718Z,2024-03-05T15:00:00Z,23.3,temperature,iaq-data,AM319-Sensor_1
2024-03-02T14:32:08.854677718Z,2024-03-09T14:32:08.854677718Z,2024-03-05T15:30:00Z,23.1,temperature,iaq-data,AM319-Sensor_1
2024-03-02T14:32:08.854677718Z,2024-03-09T14:32:08.854677718Z,2024-03-06T02:00:00Z,23.1,temperature,iaq-data,AM319-Sensor_1
2024-03-02T14:32:08.854677718Z,2024-03-09T14:32:08.854677718Z,2024-03-06T02:30:00Z,23.05,temperature,iaq-data,AM319-Sensor_1
2024-03-02T14:32:08.854677718Z,2024-03-09T14:32:08.854677718Z,2024-03-06T05:00:00Z,23.9,temperature,iaq-data,AM319-Sensor_1
2024-03-02T14:32:08.854677718Z,2024-03-09T14:32:08.854677718Z,2024-03-06T05:30:00Z,23.9,temperature,iaq-data,AM319-Sensor_1
2024-03-02T14:32:08.854677718Z,2024-03-09T14:32:08.854677718Z,2024-03-06T06:00:00Z,23.75,temperature,iaq-data,AM319-Sensor_1
2024-03-02T14:32:08.854677718Z,2024-03-09T14:32:08.854677718Z,2024-03-06T06:30:00Z,23.66666667,temperature,iaq-data,AM319-Sensor_1
2024-03-02T14:32:08.854677718Z,2024-03-09T14:32:08.854677718Z,2024-03-06T07:30:00Z,23.55,temperature,iaq-data,AM319-Sensor_1
2024-03-02T14:32:08.854677718Z,2024-03-09T14:32:08.854677718Z,2024-03-06T08:00:00Z,23.5,temperature,iaq-data,AM319-Sensor_1
2024-03-02T14:32:08.854677718Z,2024-03-09T14:32:08.854677718Z,2024-03-06T08:30:00Z,23.56666667,temperature,iaq-data,AM319-Sensor_1
2024-03-02T14:32:08.854677718Z,2024-03-09T14:32:08.854677718Z,2024-03-06T09:00:00Z,23.53333333,temperature,iaq-data,AM319-Sensor_1
2024-03-02T14:32:08.854677718Z,2024-03-09T14:32:08.854677718Z,2024-03-06T09:30:00Z,23.46666667,temperature,iaq-data,AM319-Sensor_1
2024-03-02T14:32:08.854677718Z,2024-03-09T14:32:08.854677718Z,2024-03-06T10:00:00Z,23.5,temperature,iaq-data,AM319-Sensor_1
2024-03-02T14:32:08.854677718Z,2024-03-09T14:32:08.854677718Z,2024-03-06T10:30:00Z,23.43333333,temperature,iaq-data,AM319-Sensor_1
2024-03-02T14:32:08.854677718Z,2024-03-09T14:32:08.854677718Z,2024-03-07T01:30:00Z,23.23333333,temperature,iaq-data,AM319-Sensor_1
2024-03-02T14:32:08.854677718Z,2024-03-09T14:32:08.854677718Z,2024-03-07T02:00:00Z,23.33333333,temperature,iaq-data,AM319-Sensor_1
2024-03-02T14:32:08.854677718Z,2024-03-09T14:32:08.854677718Z,2024-03-07T02:30:00Z,23.35,temperature,iaq-data,AM319-Sensor_1
2024-03-02T14:32:08.854677718Z,2024-03-09T14:32:08.854677718Z,2024-03-07T03:00:00Z,23.36666667,temperature,iaq-data,AM319-Sensor_1
2024-03-02T14:32:08.854677718Z,2024-03-09T14:32:08.854677718Z,2024-03-07T03:30:00Z,23.33333333,temperature,iaq-data,AM319-Sensor_1
2024-03-02T14:32:08.854677718Z,2024-03-09T14:32:08.854677718Z,2024-03-07T04:00:00Z,23.36666667,temperature,iaq-data,AM319-Sensor_1
2024-03-02T14:32:08.854677718Z,2024-03-09T14:32:08.854677718Z,2024-03-07T04:30:00Z,23.33333333,temperature,iaq-data,AM319-Sensor_1
2024-03-02T14:32:08.854677718Z,2024-03-09T14:32:08.854677718Z,2024-03-07T05:00:00Z,23.3,temperature,iaq-data,AM319-Sensor_1
2024-03-02T14:32:08.854677718Z,2024-03-09T14:32:08.854677718Z,2024-03-07T05:30:00Z,23.26666667,temperature,iaq-data,AM319-Sensor_1
2024-03-02T14:32:08.854677718Z,2024-03-09T14:32:08.854677718Z,2024-03-07T06:00:00Z,23.16666667,temperature,iaq-data,AM319-Sensor_1
2024-03-02T14:32:08.854677718Z,2024-03-09T14:32:08.854677718Z,2024-03-07T06:30:00Z,23.15,temperature,iaq-data,AM319-Sensor_1
2024-03-02T14:32:08.854677718Z,2024-03-09T14:32:08.854677718Z,2024-03-07T09:30:00Z,23.2,temperature,iaq-data,AM319-Sensor_1
2024-03-02T14:32:08.854677718Z,2024-03-09T14:32:08.854677718Z,2024-03-07T10:00:00Z,23.15,temperature,iaq-data,AM319-Sensor_1
2024-03-02T14:32:08.854677718Z,2024-03-09T14:32:08.854677718Z,2024-03-08T04:30:00Z,23.3,temperature,iaq-data,AM319-Sensor_1
2024-03-02T14:32:08.854677718Z,2024-03-09T14:32:08.854677718Z,2024-03-08T05:00:00Z,23.33333333,temperature,iaq-data,AM319-Sensor_1
2024-03-02T14:32:08.854677718Z,2024-03-09T14:32:08.854677718Z,2024-03-08T05:30:00Z,23.4,temperature,iaq-data,AM319-Sensor_1
2024-03-02T14:32:08.854677718Z,2024-03-09T14:32:08.854677718Z,2024-03-08T06:00:00Z,23.3,temperature,iaq-data,AM319-Sensor_1
2024-03-02T14:32:08.854677718Z,2024-03-09T14:32:08.854677718Z,2024-03-08T06:30:00Z,23.26666667,temperature,iaq-data,AM319-Sensor_1
2024-03-02T14:32:08.854677718Z,2024-03-09T14:32:08.854677718Z,2024-03-08T07:00:00Z,23.23333333,temperature,iaq-data,AM319-Sensor_1
2024-03-02T14:32:08.854677718Z,2024-03-09T14:32:08.854677718Z,2024-03-08T07:30:00Z,23.23333333,temperature,iaq-data,AM319-Sensor_1
2024-03-02T14:32:08.854677718Z,2024-03-09T14:32:08.854677718Z,2024-03-08T08:00:00Z,23.13333333,temperature,iaq-data,AM319-Sensor_1
2024-03-02T14:32:08.854677718Z,2024-03-09T14:32:08.854677718Z,2024-03-08T08:30:00Z,23.2,temperature,iaq-data,AM319-Sensor_1
2024-03-02T14:32:08.854677718Z,2024-03-09T14:32:08.854677718Z,2024-03-08T09:00:00Z,23.23333333,temperature,iaq-data,AM319-Sensor_1
2024-03-02T14:32:08.854677718Z,2024-03-09T14:32:08.854677718Z,2024-03-08T09:30:00Z,23.25,temperature,iaq-data,AM319-Sensor_1
2024-03-02T14:32:08.854677718Z,2024-03-09T14:32:08.854677718Z,2024-03-08T10:00:00Z,23.3,temperature,iaq-data,AM319-Sensor_1
2024-03-02T14:32:08.854677718Z,2024-03-09T14:32:08.854677718Z,2024-03-09T14:30:00Z,23.8,temperature,iaq-data,AM319-Sensor_1
2024-03-02T14:32:08.854677718Z,2024-03-09T14:32:08.854677718Z,2024-03-05T08:00:00Z,834,carbon dioxide,iaq-data,AM319-Sensor_3
2024-03-02T14:32:08.854677718Z,2024-03-09T14:32:08.854677718Z,2024-03-05T08:30:00Z,839,carbon dioxide,iaq-data,AM319-Sensor_3
2024-03-02T14:32:08.854677718Z,2024-03-09T14:32:08.854677718Z,2024-03-05T14:30:00Z,681.5,carbon dioxide,iaq-data,AM319-Sensor_3
2024-03-02T14:32:08.854677718Z,2024-03-09T14:32:08.854677718Z,2024-03-05T15:00:00Z,674.3333333,carbon dioxide,iaq-data,AM319-Sensor_3
2024-03-02T14:32:08.854677718Z,2024-03-09T14:32:08.854677718Z,2024-03-05T15:30:00Z,673,carbon dioxide,iaq-data,AM319-Sensor_3
2024-03-02T14:32:08.854677718Z,2024-03-09T14:32:08.854677718Z,2024-03-06T02:00:00Z,665,carbon dioxide,iaq-data,AM319-Sensor_3
2024-03-02T14:32:08.854677718Z,2024-03-09T14:32:08.854677718Z,2024-03-06T02:30:00Z,658,carbon dioxide,iaq-data,AM319-Sensor_3
2024-03-02T14:32:08.854677718Z,2024-03-09T14:32:08.854677718Z,2024-03-06T05:00:00Z,1226,carbon dioxide,iaq-data,AM319-Sensor_3
2024-03-02T14:32:08.854677718Z,2024-03-09T14:32:08.854677718Z,2024-03-06T05:30:00Z,1268.333333,carbon dioxide,iaq-data,AM319-Sensor_3
2024-03-02T14:32:08.854677718Z,2024-03-09T14:32:08.854677718Z,2024-03-06T06:00:00Z,1166.333333,carbon dioxide,iaq-data,AM319-Sensor_3
2024-03-02T14:32:08.854677718Z,2024-03-09T14:32:08.854677718Z,2024-03-06T06:30:00Z,1064,carbon dioxide,iaq-data,AM319-Sensor_3
2024-03-02T14:32:08.854677718Z,2024-03-09T14:32:08.854677718Z,2024-03-06T07:30:00Z,965,carbon dioxide,iaq-data,AM319-Sensor_3
2024-03-02T14:32:08.854677718Z,2024-03-09T14:32:08.854677718Z,2024-03-06T08:00:00Z,941.6666667,carbon dioxide,iaq-data,AM319-Sensor_3
2024-03-02T14:32:08.854677718Z,2024-03-09T14:32:08.854677718Z,2024-03-06T08:30:00Z,916.3333333,carbon dioxide,iaq-data,AM319-Sensor_3
2024-03-02T14:32:08.854677718Z,2024-03-09T14:32:08.854677718Z,2024-03-06T09:00:00Z,897.3333333,carbon dioxide,iaq-data,AM319-Sensor_3
2024-03-02T14:32:08.854677718Z,2024-03-09T14:32:08.854677718Z,2024-03-06T09:30:00Z,881.3333333,carbon dioxide,iaq-data,AM319-Sensor_3
2024-03-02T14:32:08.854677718Z,2024-03-09T14:32:08.854677718Z,2024-03-06T10:00:00Z,872.3333333,carbon dioxide,iaq-data,AM319-Sensor_3
2024-03-02T14:32:08.854677718Z,2024-03-09T14:32:08.854677718Z,2024-03-06T10:30:00Z,863,carbon dioxide,iaq-data,AM319-Sensor_3
2024-03-02T14:32:08.854677718Z,2024-03-09T14:32:08.854677718Z,2024-03-06T11:00:00Z,853,carbon dioxide,iaq-data,AM319-Sensor_3
2024-03-02T14:32:08.854677718Z,2024-03-09T14:32:08.854677718Z,2024-03-07T01:30:00Z,635,carbon dioxide,iaq-data,AM319-Sensor_3
2024-03-02T14:32:08.854677718Z,2024-03-09T14:32:08.854677718Z,2024-03-07T02:00:00Z,642,carbon dioxide,iaq-data,AM319-Sensor_3
2024-03-02T14:32:08.854677718Z,2024-03-09T14:32:08.854677718Z,2024-03-07T02:30:00Z,655.6666667,carbon dioxide,iaq-data,AM319-Sensor_3
2024-03-02T14:32:08.854677718Z,2024-03-09T14:32:08.854677718Z,2024-03-07T03:00:00Z,696.6666667,carbon dioxide,iaq-data,AM319-Sensor_3
2024-03-02T14:32:08.854677718Z,2024-03-09T14:32:08.854677718Z,2024-03-07T03:30:00Z,733,carbon dioxide,iaq-data,AM319-Sensor_3
2024-03-02T14:32:08.854677718Z,2024-03-09T14:32:08.854677718Z,2024-03-07T04:00:00Z,790.6666667,carbon dioxide,iaq-data,AM319-Sensor_3
2024-03-02T14:32:08.854677718Z,2024-03-09T14:32:08.854677718Z,2024-03-07T04:30:00Z,832.3333333,carbon dioxide,iaq-data,AM319-Sensor_3
2024-03-02T14:32:08.854677718Z,2024-03-09T14:32:08.854677718Z,2024-03-07T05:00:00Z,842.3333333,carbon dioxide,iaq-data,AM319-Sensor_3
2024-03-02T14:32:08.854677718Z,2024-03-09T14:32:08.854677718Z,2024-03-07T05:30:00Z,862.6666667,carbon dioxide,iaq-data,AM319-Sensor_3
2024-03-02T14:32:08.854677718Z,2024-03-09T14:32:08.854677718Z,2024-03-07T06:00:00Z,880.3333333,carbon dioxide,iaq-data,AM319-Sensor_3
2024-03-02T14:32:08.854677718Z,2024-03-09T14:32:08.854677718Z,2024-03-07T06:30:00Z,873,carbon dioxide,iaq-data,AM319-Sensor_3
2024-03-02T14:32:08.854677718Z,2024-03-09T14:32:08.854677718Z,2024-03-07T09:30:00Z,795.5,carbon dioxide,iaq-data,AM319-Sensor_3
2024-03-02T14:32:08.854677718Z,2024-03-09T14:32:08.854677718Z,2024-03-07T10:00:00Z,793,carbon dioxide,iaq-data,AM319-Sensor_3
2024-03-02T14:32:08.854677718Z,2024-03-09T14:32:08.854677718Z,2024-03-07T10:30:00Z,791,carbon dioxide,iaq-data,AM319-Sensor_3
2024-03-02T14:32:08.854677718Z,2024-03-09T14:32:08.854677718Z,2024-03-08T04:30:00Z,918,carbon dioxide,iaq-data,AM319-Sensor_3
2024-03-02T14:32:08.854677718Z,2024-03-09T14:32:08.854677718Z,2024-03-08T05:00:00Z,952,carbon dioxide,iaq-data,AM319-Sensor_3
2024-03-02T14:32:08.854677718Z,2024-03-09T14:32:08.854677718Z,2024-03-08T05:30:00Z,920,carbon dioxide,iaq-data,AM319-Sensor_3
2024-03-02T14:32:08.854677718Z,2024-03-09T14:32:08.854677718Z,2024-03-08T06:00:00Z,877.3333333,carbon dioxide,iaq-data,AM319-Sensor_3
2024-03-02T14:32:08.854677718Z,2024-03-09T14:32:08.854677718Z,2024-03-08T06:30:00Z,826.3333333,carbon dioxide,iaq-data,AM319-Sensor_3
